car;mileage;mpkw
0;12.628132478088114;2.9684967164858933
0;14.901610895668643;2.688970149194418
0;10.242206654330253;2.7871493161831586
0;9.201373756845825;3.689980317902965
0;11.738716592000952;3.0576592172339416
0;14.73092965248894;2.7084798513186614
0;16.378947409166102;3.383494711188752
0;21.494684138112937;2.756056527776939
0;13.907624276174507;2.9286531540051786
0;15.184575615443224;2.7234454014416927
0;16.160310244946427;3.749262580080358
0;14.199614396555212;3.1151192107836176
0;15.005085800098495;3.6056147688223605
0;12.605573850651975;3.506373637983265
0;19.694110795796853;2.2355436089403367
0;10.782634512669095;2.5182768892067773
0;15.131760988138533;2.05154990551778
0;16.201816332504173;2.7971585985471807
0;15.930947059210503;2.4757505817554324
0;10.91296170633057;1.8946399463587427
0;13.51294939734544;2.9118101436759254
0;13.673490471783454;3.424452035056453
0;13.707526918435601;3.1373352714056377
0;16.05589719480016;2.4922696438437124
0;10.607295098967107;2.2982616827182842
0;16.600173209328737;3.836925161047319
0;15.25744382329092;3.466572436121572
0;15.831764556289274;2.797304056052444
0;18.531601047653712;3.198330900367093
0;13.501052209324447;2.4645581804702443
0;17.96169441018681;1.7444359053440437
0;12.54912248410561;3.376951569837595
0;15.28649235763255;3.7034525026548604
0;13.805930348263683;3.4835583809792188
0;18.21752089540299;2.6366034535498044
0;15.739285421529932;2.8656429600238638
0;13.296712361933462;2.6290445165375944
0;17.34345740903366;3.5828348214605374
0;20.48663527981329;2.4540020894293852
0;13.088333347223044;2.876166178263223
0;16.070184309405594;2.484501577519511
0;14.757370321223796;3.33919430681871
0;19.00751764288563;3.3710533394238977
0;14.362009981234985;2.925148446410626
0;17.29998234598678;2.522360055664216
0;19.603465000744688;3.469757853285902
0;13.712280388368601;2.260015751366493
0;11.635657524168916;2.6861611332928232
0;14.9473210785501;3.5943242216957363
0;11.484507057075145;2.3210718116945426
0;13.986962023347036;3.166037841719947
0;16.010232096258335;3.0714809294374246
0;17.27739401435007;3.6369544093059423
0;17.31223509444482;2.8104519380851096
0;16.635186659206095;2.9582712009578156
0;22.50392680967007;2.26068812586377
0;20.364565245041643;3.1192096680267727
0;15.470493074060613;3.046343448694869
0;17.745850214587534;3.0890666675715566
0;18.20450198260427;3.15717477622308
0;13.113500952858502;2.965267123842729
0;14.784714517446742;2.8513135074431046
0;14.180752055844946;2.8756804554440163
0;16.116486721031947;2.2038819228819815
0;11.341475874294478;2.8219606092308025
0;14.703719792633972;3.55006621654194
0;16.693825918618547;3.3461094260532556
0;17.421024958190213;2.331167114614532
0;17.127675738199954;3.541718538871185
0;16.2835905652508;4.405170218196218
0;15.061636961445627;3.9072419424340246
0;13.992540430017653;2.7002485477701312
0;13.333740948237084;2.700815938187527
0;16.886991141226986;3.113624327536617
0;15.897356687097567;4.285852435418892
0;12.113297916372812;3.5064423927166697
0;11.910971511202298;4.105996453959795
0;17.506996809096638;2.834607263285261
0;15.418506749285855;2.500416711652595
0;14.363071207984948;3.9643791766214234
0;11.935233594914365;2.339578077035723
0;19.991394300518238;3.210146361487141
0;16.638532619566497;3.685045598797774
0;15.414580973425586;2.1687387595526397
0;13.036355519198047;3.088754619923331
0;13.420606993577751;3.2001724888717815
0;17.810320292983217;3.590110969291204
0;12.09793035633098;3.0055568497111524
0;14.769963783147004;2.9389800136614666
0;13.084331209993747;2.8750708994440304
0;15.517928081688037;3.1893952699115737
0;12.808286130229995;3.5018145522951594
0;13.272303279836533;3.0231537288885653
0;13.477036066338705;2.9825001694000965
0;13.656247451398523;2.7829027546980174
0;12.004701837728168;2.8523283877940373
0;11.966457819928781;2.6620697907125392
0;12.67782077450474;2.4275882460112985
0;14.158417064281126;3.6427833317548473
0;15.59350125283081;3.2869903865402774
0;14.152383574360547;2.856356461946324
0;15.653870418235785;2.377230217564145
0;16.6095072725669;2.897161319787212
0;16.27786842378682;2.452497991175242
0;20.037658530906697;2.6234739465026915
0;12.500792398190992;4.181794334329945
0;13.753202632084893;2.2401420382086803
0;17.725300218948306;3.506419294974776
0;12.535538580709755;3.2617359843871716
0;16.32239744575758;2.889593190302964
0;18.516812989000563;3.084551064357167
0;13.873393449161984;3.596439794008362
0;12.669663127527086;3.9023413544576666
0;20.3214537562192;3.4865312136539695
0;12.113889070758436;3.4122297685951515
0;15.14380998447024;3.6071758097851045
0;15.06030859113982;3.7090504268859683
0;12.664662913574961;3.722312266624539
0;13.677093720298323;2.1191449600012877
0;15.960206969845304;3.0501405353539233
0;18.471480300512457;2.6714533382075167
0;19.38516177409032;3.1054463235824348
0;14.367622887296296;3.0774607651346866
